wandb: Currently logged in as: k-birgi. Use `wandb login --relogin` to force relogin
wandb: wandb version 0.16.3 is available!  To upgrade, please run:
wandb:  $ pip install wandb --upgrade
wandb: Tracking run with wandb version 0.15.12
wandb: Run data is saved locally in /cluster/home/kbirgi/yolact_BscThesis/wandb/run-20240210_174349-6vedayuk
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run twinkling-moon-18
wandb: ⭐️ View project at https://wandb.ai/k-birgi/BscThesis
wandb: 🚀 View run at https://wandb.ai/k-birgi/BscThesis/runs/6vedayuk
/cluster/apps/nss/gcc-8.2.0/python/3.11.2/x86_64/lib64/python3.11/site-packages/torch/jit/_recursive.py:260: UserWarning: 'lat_layers' was found in ScriptModule constants,  but it is a non-constant submodule. Consider removing it.
  warnings.warn("'{}' was found in ScriptModule constants, "
/cluster/apps/nss/gcc-8.2.0/python/3.11.2/x86_64/lib64/python3.11/site-packages/torch/jit/_recursive.py:260: UserWarning: 'downsample_layers' was found in ScriptModule constants,  but it is a non-constant submodule. Consider removing it.
  warnings.warn("'{}' was found in ScriptModule constants, "
/cluster/apps/nss/gcc-8.2.0/python/3.11.2/x86_64/lib64/python3.11/site-packages/torch/jit/_recursive.py:260: UserWarning: 'pred_layers' was found in ScriptModule constants,  but it is a non-constant submodule. Consider removing it.
  warnings.warn("'{}' was found in ScriptModule constants, "
loading annotations into memory...
Done (t=27.09s)
creating index...
index created!
loading annotations into memory...
Done (t=1.03s)
creating index...
index created!
Initializing weights...
size per epoch: 5045
number of epochs: 8
Begin training!

/cluster/home/kbirgi/yolact_BscThesis/utils/augmentations.py:329: VisibleDeprecationWarning: Creating an ndarray from ragged nested sequences (which is a list-or-tuple of lists-or-tuples-or ndarrays with different lengths or shapes) is deprecated. If you meant to do this, you must specify 'dtype=object' when creating the ndarray.
  mode = random.choice(self.sample_options)
Epoch:   0 | Iteration       0 || B: 6.118 | C: 12.401 | M: 5.017 | S: 1.937 | T: 25.473 || ETA: 3 days, 16:39:31 || timer: 7.979
Epoch:   0 | Iteration     360 || B: 4.511 | C: 3.202 | M: 2.776 | S: 0.065 | T: 10.554 || ETA: 22:42:11 || timer: 2.441
Epoch:   0 | Iteration     370 || B: 4.489 | C: 3.191 | M: 2.755 | S: 0.067 | T: 10.502 || ETA: 22:39:21 || timer: 2.915
Epoch:   0 | Iteration     380 || B: 4.463 | C: 3.185 | M: 2.737 | S: 0.066 | T: 10.451 || ETA: 22:36:39 || timer: 1.430
Epoch:   0 | Iteration     390 || B: 4.452 | C: 3.175 | M: 2.695 | S: 0.065 | T: 10.387 || ETA: 22:34:43 || timer: 1.821
Epoch:   0 | Iteration     400 || B: 4.514 | C: 3.164 | M: 2.684 | S: 0.065 | T: 10.426 || ETA: 22:36:18 || timer: 2.064
Epoch:   0 | Iteration     410 || B: 4.574 | C: 3.149 | M: 2.667 | S: 0.062 | T: 10.452 || ETA: 22:38:30 || timer: 2.440
Epoch:   0 | Iteration     420 || B: 4.592 | C: 3.139 | M: 2.660 | S: 0.062 | T: 10.453 || ETA: 22:40:01 || timer: 2.451
Epoch:   0 | Iteration     430 || B: 4.609 | C: 3.143 | M: 2.598 | S: 0.062 | T: 10.412 || ETA: 22:36:08 || timer: 2.130
Epoch:   0 | Iteration     440 || B: 4.572 | C: 3.137 | M: 2.536 | S: 0.062 | T: 10.307 || ETA: 22:34:45 || timer: 2.786
Epoch:   0 | Iteration     450 || B: 4.576 | C: 3.140 | M: 2.494 | S: 0.061 | T: 10.272 || ETA: 22:32:22 || timer: 1.631
Epoch:   0 | Iteration     460 || B: 4.555 | C: 3.130 | M: 2.479 | S: 0.060 | T: 10.224 || ETA: 22:33:19 || timer: 2.233
Epoch:   0 | Iteration     470 || B: 4.536 | C: 3.138 | M: 2.438 | S: 0.061 | T: 10.173 || ETA: 22:28:56 || timer: 1.810
Epoch:   0 | Iteration     480 || B: 4.512 | C: 3.144 | M: 2.444 | S: 0.060 | T: 10.159 || ETA: 22:29:43 || timer: 2.243
Epoch:   0 | Iteration     490 || B: 4.521 | C: 3.145 | M: 2.457 | S: 0.061 | T: 10.183 || ETA: 22:29:32 || timer: 2.611
Epoch:   0 | Iteration     500 || B: 4.456 | C: 3.144 | M: 2.442 | S: 0.060 | T: 10.102 || ETA: 22:30:30 || timer: 2.812
Epoch:   0 | Iteration     510 || B: 4.367 | C: 3.141 | M: 2.392 | S: 0.061 | T: 9.961 || ETA: 22:30:29 || timer: 2.151
Epoch:   0 | Iteration     520 || B: 4.367 | C: 3.151 | M: 2.379 | S: 0.060 | T: 9.957 || ETA: 22:31:45 || timer: 2.869
Epoch:   0 | Iteration     530 || B: 4.319 | C: 3.147 | M: 2.418 | S: 0.059 | T: 9.943 || ETA: 22:35:20 || timer: 2.813
slurmstepd: error: *** JOB 47773468 ON eu-lo-s4-067 CANCELLED AT 2024-02-10T18:02:36 ***
